Num,indic,lats,lons,year,month,day,land
1619,0,35.721361516,152.1805916377,1991,12,21,0
1620,0,34.2607822549,175.6054854509,2001,7,28,0
1621,0,49.7816713946,108.3887465671,1994,1,8,1
1622,0,11.9868594501,102.1563056437,2009,8,1,0
1623,0,30.2798682405,130.8099707798,1997,3,26,0
1624,0,22.4392057629,162.9861292779,2002,8,28,0
1625,0,15.2319457848,164.9066220503,2009,3,15,0
1626,0,14.9211333459,124.0973692015,1993,8,16,0
1627,0,45.6606889749,170.3127191984,1999,7,23,0
1628,0,37.9128621379,178.0938283377,1996,2,18,0
1629,0,47.7279188158,154.4495736645,1996,8,18,0
1630,0,39.9715807429,122.197742674,1998,1,23,1
1631,0,11.7962948838,164.4375449745,1997,2,20,0
1632,0,23.6821964057,147.1690754103,1993,5,30,0
1633,0,39.7305365698,154.658967352,2002,6,11,0
1634,0,1.358180386,136.6141411685,1993,5,16,0
1635,0,53.2936014142,101.5406866441,1998,5,15,1
1636,0,50.5586770317,177.7383179404,2003,6,18,0
1637,0,10.3357860167,127.5527862157,2010,10,2,0
1638,0,26.8879994564,153.2153377729,2002,10,2,0
1639,0,19.0215145564,110.9510429855,2003,6,29,0
1640,0,58.6939951451,92.1419873298,1996,11,6,1
1641,0,55.8040225971,133.5675367923,1994,1,13,1
1642,0,8.0554514425,140.9720893716,2003,1,2,0
1643,0,5.1517233672,160.2202422149,1999,6,23,0
1644,0,14.9934668373,167.0512800431,1997,9,21,0
1645,0,14.8941112356,122.6236224594,1996,3,18,0
1646,0,44.7143420158,157.6161660952,1996,1,6,0
1647,0,56.411553584,137.6719899662,1991,12,10,1
1648,0,17.4654650688,129.1644103406,2009,4,18,0
1649,0,11.1610631878,179.3901015236,1998,7,21,0
1650,0,39.8291094555,107.7047400177,2008,12,29,1
1651,0,8.5657669371,129.4561658241,1998,3,31,0
1652,0,20.6956277462,144.2744078231,2001,2,3,0
1653,0,58.1706608087,150.9026019601,2006,5,17,0
1654,0,43.8116879901,125.5853930907,2007,10,30,1
1655,0,41.4874067344,100.0466032675,1999,11,25,1
1656,0,26.0413684789,134.0265287622,1997,1,31,0
1657,0,24.4675389212,178.701803775,2003,1,23,0
1658,0,34.9652682664,119.2270075763,2010,4,9,1
1659,0,20.964390398,94.0534532536,2004,8,19,1
1660,0,44.2107160343,98.4269461152,2002,3,24,1
1661,0,52.8310842114,131.0610501235,1999,4,13,1
1662,0,57.47221597,171.7786179227,1998,1,11,0
1663,0,45.0423558662,128.6874202662,2002,6,28,1
1664,0,27.6143434038,103.526633908,2007,2,19,1
1665,0,0.7945299614,171.6763819219,1992,7,16,0
1666,0,30.3437920008,168.34446806,1995,1,11,0
1667,0,30.6591030769,92.7638624562,1995,1,3,1
1668,0,23.3412502427,161.4272360201,2010,3,9,0
1669,0,21.0336243175,102.8066551848,1996,12,9,1
1670,0,15.9084074618,142.0085919136,1997,11,24,0
1671,0,34.6867286973,138.0865730834,2001,10,25,0
1672,0,18.3740977803,142.0357574942,1996,12,17,0
1673,0,57.4416510807,136.4129869756,1991,7,26,1
1674,0,6.5741437767,145.3027977096,2006,4,27,0
1675,0,23.8292807713,144.2450338835,1992,8,28,0
1676,0,56.1413101992,121.3345137471,2010,4,24,1
1677,0,43.5192988906,92.3438926879,1998,12,9,1
1678,0,50.324224066,144.4345535338,1994,4,28,0
1679,0,39.3260950176,97.2783041443,2007,5,30,1
1680,0,10.4624731466,111.8938106415,1999,1,15,0
1681,0,43.2940087141,110.5225858279,2006,6,8,1
1682,0,39.6186756575,110.9056471218,1994,9,21,1
1683,0,39.6152352495,143.168793472,2009,4,2,0
1684,0,48.1752424641,139.9005326838,2009,6,25,0
1685,0,50.8490872756,128.0413834238,2001,4,13,1
1686,0,17.6323657623,158.1892436254,1999,9,30,0
1687,0,0.6798475329,132.4830494053,2003,10,12,0
1688,0,18.6983558116,157.6335455314,2010,11,20,0
1689,0,22.2223404748,108.0666310759,1994,11,25,1
1690,0,20.1441546623,147.0680338307,2008,10,27,0
1691,0,4.9061760446,167.7186763007,2009,11,10,0
1692,0,20.7059730124,167.0877173496,2005,12,28,0
1693,0,37.4176050117,163.838471768,2006,12,22,0
1694,0,40.7697264757,116.3440864929,2004,9,23,1
1695,0,33.8541086717,137.5954537815,1997,8,7,0
1696,0,11.6811101697,154.2577656079,1991,2,20,0
1697,0,2.993921726,118.7984797382,2008,11,29,0
1698,0,57.5631666603,122.8959000763,1991,3,19,1
1699,0,20.9847340593,148.6607144563,2001,10,16,0
1700,0,25.0414574705,160.4499559407,1992,5,31,0
1701,0,32.805017964,164.4093271089,1999,6,11,0
1702,0,47.6711162366,167.0658336463,2004,3,20,0
1703,0,8.7422620319,176.5218920424,1995,10,9,0
1704,0,36.3564070361,136.0668353713,1993,1,9,0
1705,0,33.4801651211,138.2255352731,2000,10,28,0
1706,0,54.7124303039,157.7394534345,1997,10,24,1
1707,0,6.0310566192,107.9404766648,2008,4,9,0
1708,0,19.3033624068,106.8997284793,2001,9,9,0
1709,0,17.0229374897,174.4736919855,1995,8,19,0
1710,0,55.4438874079,128.6193839391,1996,11,15,1
1711,0,59.486695854,103.3319494338,1991,6,12,1
1712,0,57.510953215,148.0950791761,2005,1,7,0
1713,0,19.9966014549,91.4714113344,2003,10,31,0
1714,0,57.1491386136,117.0900401054,1997,11,19,1
1715,0,48.5959976166,96.2882305775,2007,4,21,1
1716,0,47.6327706641,145.4456667043,1999,10,9,0
1717,0,18.8016440347,93.8851805753,1992,8,30,0
1718,0,10.4498931114,106.9511547033,2003,9,10,1
1719,0,37.7841926459,165.8442295343,1992,1,27,0
1720,0,24.0210310277,120.8185194712,2007,5,31,1
1721,0,12.1933295717,122.7643021429,2002,3,6,0
1722,0,14.7581451852,164.3084613816,1994,4,7,0
1723,0,1.7820952786,176.6739390534,1996,9,13,0
1724,0,22.5281621609,176.2523724907,1993,6,30,0
1725,0,20.2859126776,100.7802763022,2002,2,22,1
1726,0,50.1641103532,178.7302838895,2002,5,6,0
1727,0,40.6162780942,150.1929548965,2006,3,24,0
1728,0,57.7976063965,111.9867850165,2004,1,16,1
1729,0,30.7659375435,134.5687054843,2008,9,13,0
1730,0,30.9881944349,154.4678197475,1998,4,13,0
1731,0,58.1090762001,140.5084809009,2010,5,14,0
1732,0,40.7642080262,131.6705827299,2008,3,27,0
1733,0,57.5796348089,130.433686988,2007,2,20,1
1734,0,3.2504553627,96.4104896877,2007,4,25,0
1735,0,54.5322827529,145.2915710933,2003,7,1,0
1736,0,27.8772107838,92.6606075093,1994,7,27,1
1737,0,23.9038214274,171.7670180183,2002,11,18,0
1738,0,27.0152848586,139.6385998861,1996,4,13,0
1739,0,45.9689864237,145.2652189764,2008,7,9,0
1740,0,1.1179091642,131.9838917954,1993,2,5,0
1741,0,36.6220993269,125.3731014021,1997,1,22,0
1742,0,18.2862482267,151.688583917,1996,1,27,0
1743,0,45.4666195018,137.3295193166,1997,1,26,1
1744,0,43.3772027632,94.3212707341,2010,7,11,1
1745,0,13.0988556845,129.7513997764,2010,12,12,0
1746,0,55.574888885,112.2193339211,1998,11,3,1
1747,0,14.003264308,106.4294484747,2002,5,7,1
1748,0,21.540367445,131.8348282599,1992,1,4,0
1749,0,30.6316939741,98.931575201,2008,3,4,1
1750,0,39.6344082663,95.2113424963,2001,3,19,1
1751,0,34.48382298,152.491767027,1998,4,7,0
1752,0,49.7913686419,90.3683598549,2007,12,28,1
1753,0,35.5048151454,117.0123525825,2007,11,23,1
1754,0,34.8032982275,178.4217732749,2004,10,20,0
1755,0,48.6739338236,90.2529779915,1996,10,1,1
1756,0,35.4911089875,95.6818928593,2003,5,21,1
1757,0,47.634096304,98.9683016203,1994,10,10,1
1758,0,8.0556279095,146.9987453311,1996,12,14,0
1759,0,20.5162442755,130.1025122311,2005,6,21,0
1760,0,48.4283372993,149.257827492,1999,8,30,0
1761,0,29.580743867,136.432745175,2004,1,31,0
1762,0,57.7309851721,130.0091417693,1993,7,18,1
1763,0,12.2182008997,166.5721414983,2002,8,27,0
1764,0,24.6130308509,150.1504209498,2005,1,14,0
1765,0,42.7697224729,117.8540684958,1999,6,26,1
1766,0,6.5609812969,142.4621469411,1999,8,26,0
1767,0,11.9526313897,121.3411713252,1993,11,17,0
1768,0,1.337757837,103.1200081715,2007,6,5,0
1769,0,37.1832549898,167.5209682644,1995,8,22,0
1770,0,41.6202025535,119.015962088,1998,8,2,1
1771,0,44.4204349397,146.4569240436,1993,11,22,0
1772,0,2.8104381636,143.5515207262,2006,12,24,0
1773,0,9.8635695688,122.5314909057,2004,8,31,0
1774,0,3.2413041266,141.8984744302,1997,12,27,0
1775,0,53.459870657,148.6922450387,2000,3,27,0
1776,0,8.9143988304,178.4556086711,1997,4,9,0
1777,0,37.3518463131,155.6918457686,1992,6,14,0
1778,0,43.9019590057,149.2317299126,2010,2,23,0
1779,0,17.5322190765,167.7444399032,1996,11,12,0
1780,0,49.0767101711,128.1691056909,1999,12,24,1
1781,0,10.7371528912,91.1557487771,2009,9,24,0
1782,0,14.3321366049,151.7621198832,1991,2,24,0
1783,0,44.5554337604,119.100834243,2010,10,26,1
1784,0,5.260333037,105.9196148766,2010,3,5,0
1785,0,15.1001904393,110.7641943754,1992,5,1,0
1786,0,50.9176235972,139.8246314493,1995,10,21,1
1787,0,5.6585400878,96.3720978471,1996,1,18,0
1788,0,6.9796795724,144.2457748018,1995,7,7,0
1789,0,49.7374361102,95.3479563911,1998,4,28,1
1790,0,27.0470489608,108.607250168,2002,12,10,1
1791,0,18.0085589318,170.1531839627,2009,6,8,0
1792,0,4.7683156282,111.1884393962,1998,4,30,0
1793,0,46.705264519,93.798540195,2004,8,11,1
1794,0,20.3776174039,95.1596792741,2000,4,19,1
1795,0,11.1746642785,166.9539892185,2003,7,3,0
1796,0,32.5296224607,158.4567460301,1996,10,19,0
1797,0,14.1318240948,163.2385967905,2003,2,24,0
1798,0,31.1263501737,148.0985343433,1999,4,8,0
1799,0,39.1243175184,158.0645899521,2006,3,7,0
1800,0,34.8225625092,111.2443626369,2006,4,20,1
1801,0,37.3650616407,117.3825174803,2002,3,2,1
1802,0,9.537438238,166.4351159264,1996,11,1,0
1803,0,55.7503198273,117.023063607,2000,7,4,1
1804,0,7.3241477832,96.6965375352,2005,1,20,0
1805,0,38.2077638526,101.5400743461,2003,9,3,1
1806,0,0.8675948298,141.1699076928,1998,1,25,0
1807,0,30.2359421644,135.2087162831,2005,4,27,0
1808,0,39.0650786692,133.5143836029,2010,3,29,0
1809,0,26.0501495562,118.8116738596,1997,10,27,1
1810,0,13.9617735241,108.1053655688,1992,8,19,1
1811,0,59.7120854119,106.295701589,1996,7,4,1
1812,0,12.6336902333,163.7052703556,2006,8,19,0
1813,0,55.9577555023,148.8879627083,2000,8,15,0
1814,0,58.8105956046,108.5453690914,2010,11,5,1
1815,0,50.0345559837,115.9222282609,2000,7,18,1
1816,0,0.2494572569,129.6600129968,2006,8,8,0
1817,0,49.760070839,173.3351367549,2010,5,15,0
1818,0,33.1039215066,142.7514955192,2004,11,16,0
1819,0,50.1087310212,173.6905516405,1992,8,9,0
1820,0,55.0003116159,119.208117323,2010,5,5,1
1821,0,16.8136739172,146.7339386093,2003,11,26,0
1822,0,14.2127681477,159.4770083833,2000,2,12,0
1823,0,37.4680999154,102.7556655114,1994,4,6,1
1824,0,27.7811825182,110.7236587373,1993,1,19,1
1825,0,42.7619019477,107.7826367947,2006,9,15,1
1826,0,57.6108780177,97.3747017933,2006,11,25,1
1827,0,29.9288547272,176.4988520346,2007,12,20,0
1828,0,38.4233900579,157.7333844965,2010,1,18,0
1829,0,8.2513610786,116.0464926576,2000,7,7,0
1830,0,32.6126691699,159.2098460114,1994,12,13,0
1831,0,21.3803007267,97.5549841672,1996,10,6,1
1832,0,19.8062560894,103.2083792472,2000,6,16,1
1833,0,28.6043668678,164.1790492809,1999,6,29,0
1834,0,14.1112946486,113.4198713559,1998,7,15,0
1835,0,18.4399043396,134.948245415,2006,2,24,0
1836,0,20.5061144521,179.4458032306,1997,5,23,0
1837,0,53.2210978819,125.9217725904,1996,5,28,1
1838,0,8.3661136497,126.7447106517,1993,10,2,0
1839,0,9.890834908,113.8639200479,2004,11,11,0
1840,0,22.7611953858,168.4405328217,2003,6,14,0
1841,0,46.2757822964,106.3517952757,2003,6,16,1
1842,0,39.0647366736,147.7009053226,2002,1,18,0
1843,0,50.7364457287,165.2551851701,2005,5,1,0
1844,0,26.4816539967,175.047697539,1995,3,29,0
1845,0,42.6528108073,165.2475120407,2010,2,1,0
1846,0,26.4853271563,151.205307981,1995,1,13,0
1847,0,36.9320167881,109.5384321059,1996,3,8,1
1848,0,59.5360926026,131.1216068594,2007,7,31,1
1849,0,47.0768532576,176.8595590652,2008,11,11,0
1850,0,9.0542050498,162.8923612623,2002,2,15,0
1851,0,9.5275202673,99.1393730999,1994,7,30,1
1852,0,30.3604287514,169.5913354168,2010,8,7,0
1853,0,8.4139886918,166.8770891544,1997,6,24,0
1854,0,34.5446272613,147.7008274966,2006,9,21,0
1855,0,28.9661752107,124.0578403766,2003,4,1,0
1856,0,1.4388805535,144.4932219735,1992,8,26,0
1857,0,47.863205052,139.4811382703,1992,10,20,0
1858,0,59.1922417888,100.9038305841,2000,11,21,1
1859,0,54.9926587008,91.7305348534,2009,5,15,1
1860,0,39.3013141304,151.8532303534,2010,7,18,0
1861,0,58.83491416,175.9373820783,2004,8,1,0
1862,0,4.5053430414,142.9484467534,2002,1,28,0
1863,0,4.6727439109,117.0108716888,2006,5,16,1
1864,0,31.8269158574,131.2953888159,1995,10,18,1
1865,0,29.9156908784,107.1476970264,1999,9,13,1
1866,0,18.9234854607,116.6571766022,2002,4,17,0
1867,0,40.3847092716,106.8540867744,1998,9,17,1
1868,0,35.6049570814,127.498306171,2010,2,5,1
1869,0,35.0446823565,140.0096656079,1994,9,15,0
1870,0,56.2124168174,139.0575551055,2001,1,26,0
1871,0,52.0494555775,112.185359532,2002,7,12,1
1872,0,53.3516185591,144.1130376211,1992,9,5,0
1873,0,23.6439763522,99.7854364291,2004,6,11,1
1874,0,1.491108723,164.0471395408,1994,6,5,0
1875,0,22.8150713257,97.7542677079,2000,12,7,1
1876,0,28.9900191966,159.2000047769,1998,9,28,0
1877,0,22.7663950436,125.6706654606,2010,7,23,0
1878,0,30.8063458605,100.6829944672,2006,1,29,1
1879,0,41.3356230408,112.9786253208,1991,12,16,1
1880,0,29.2721203063,95.5779281328,2010,1,10,1
1881,0,57.7167894831,108.9578570472,2010,7,27,1
1882,0,0.8349773381,171.658083431,1991,3,3,0
1883,0,52.2969608568,155.7677930198,2004,9,16,0
1884,0,1.0512786778,133.9413198852,1992,1,15,0
1885,0,37.3835510015,102.4355978658,1997,1,17,1
1886,0,25.6109734671,134.8531632638,2010,11,4,0
1887,0,18.1904522656,138.1548935361,1995,9,26,0
1888,0,30.0734219654,168.7823047978,2006,11,22,0
1889,0,41.3566298923,160.4616766702,1999,8,16,0
1890,0,2.6321360562,144.8877333454,1995,8,7,0
1891,0,7.5299085164,138.2898386149,1992,9,8,0
1892,0,46.2479437049,91.5793997725,1999,8,13,1
1893,0,20.008591041,129.5062944875,1995,7,1,0
1894,0,38.1544304173,121.6778043145,1991,6,24,0
1895,0,57.5272895722,162.1101641329,1993,2,13,1
1896,0,39.9764997466,155.411309253,1996,8,28,0
1897,0,7.8527664766,102.2955777752,1996,10,14,0
1898,0,21.0654551815,120.1664726157,2005,10,21,0
1899,0,49.521959899,111.786079423,1992,7,30,1
1900,0,49.0661478834,132.1784167411,2008,12,24,1
1901,0,34.363510008,97.2430892964,2003,12,27,1
1902,0,27.8877302539,158.0946487142,2009,11,7,0
1903,0,42.356697307,127.3026687163,2006,4,10,1
1904,0,1.8936488125,120.3296641633,1992,8,20,0
1905,0,14.2392566381,135.5807313183,1999,3,20,0
1906,0,13.0900995154,166.277222496,2005,1,11,0
1907,0,55.6246285094,139.700361772,1994,4,9,0
1908,0,12.6462442288,144.9280663929,2004,9,21,0
1909,0,45.7981601777,104.714956563,1996,5,6,1
1910,0,18.6876076693,155.0600543059,1993,5,23,0
1911,0,13.6013456946,104.1962533398,2009,3,29,1
1912,0,33.5183323268,97.0909284172,2004,6,19,1
1913,0,23.0396053148,163.9198536775,2004,3,14,0
1914,0,55.1429991703,140.2094247378,1992,7,13,0
1915,0,29.1484591132,151.4806700754,1991,3,21,0
1916,0,17.4964602571,94.4889254146,2010,9,3,0
1917,0,25.4271920538,171.0207309737,2004,2,13,0
1918,0,24.082779712,142.2424867214,2010,2,13,0
1919,0,47.1218925761,96.6676247469,1994,2,27,1
1920,0,39.9364844151,134.144644551,2004,11,18,0
1921,0,20.2669972507,94.6102133137,2006,8,20,1
1922,0,29.1985195968,92.8232393134,2010,4,11,1
1923,0,0.6134596327,141.797950475,1998,9,30,0
1924,0,57.7354114316,143.8004222838,2009,2,19,0
1925,0,10.7847573515,152.806377362,1999,1,19,0
1926,0,10.5482448544,142.3426118866,1998,8,13,0
1927,0,36.2710510427,103.4003983182,1994,9,6,1
1928,0,5.0051786704,161.5633414895,2009,2,11,0
1929,0,16.7685244745,163.123206147,2004,10,30,0
1930,0,5.7878024736,150.8916428313,1999,5,19,0
1931,0,52.9739729594,117.2084108088,2002,4,25,1
1932,0,51.8379722396,117.7332965238,1997,3,3,1
1933,0,35.9977063257,150.5749990046,2010,2,6,0
1934,0,44.2078816518,152.1563558467,2009,1,7,0
1935,0,27.9120368091,154.2808606639,2001,2,22,0
1936,0,18.4304522211,146.3343724678,2003,11,16,0
1937,0,57.7151675569,108.9972900879,1995,4,15,1
1938,0,38.3102003904,154.6056520357,1998,7,1,0
1939,0,59.4776162552,109.6274155425,1996,3,5,1
1940,0,7.8041274799,138.4883143078,2000,1,15,0
1941,0,11.9112029811,92.6897773496,1995,1,12,0
1942,0,42.7202425199,100.5610862025,1995,10,24,1
1943,0,6.4644693537,102.2819260438,2008,9,25,0
1944,0,40.8180670207,122.713259873,1994,5,23,1
1945,0,9.1214537714,156.353138031,2007,8,25,0
1946,0,50.6710021198,104.9215672701,1998,8,6,1
1947,0,5.4241704941,179.9175903015,1995,6,24,0
1948,0,1.158337011,125.578205944,2005,7,17,0
1949,0,2.8411510354,117.9570563743,2007,12,1,0
1950,0,53.998808437,132.0612142025,2009,1,10,1
1951,0,48.1919635367,150.9632498282,1991,12,23,0
1952,0,16.9517618185,176.2177280942,2005,2,24,0
1953,0,56.5173816914,172.727726656,2001,11,1,0
1954,0,32.6106865844,175.2656620997,2007,11,16,0
1955,0,6.3307759305,102.2453396232,2002,11,3,0
1956,0,20.9320524009,154.9843835528,2010,11,27,0
1957,0,14.7686433233,159.7711372864,2005,7,27,0
1958,0,43.7666113302,152.4798791832,1995,10,14,0
1959,0,46.6918471595,166.6549987276,2010,4,16,0
1960,0,18.1036964664,164.8710635235,2006,10,23,0
1961,0,9.7717525251,105.6351453206,1997,10,26,1
1962,0,4.5955866342,105.7230082015,2005,11,22,0
1963,0,26.256419546,169.9426644598,1991,6,23,0
1964,0,21.5377517743,152.4694650667,2000,4,17,0
1965,0,26.3521496253,121.761919437,2010,9,20,0
1966,0,39.2303036246,179.2840861855,2007,10,14,0
1967,0,32.9466640251,137.8037220729,2001,11,4,0
1968,0,2.6000462612,140.9591561789,2005,4,20,0
1969,0,46.3430836424,166.2150546536,2009,7,6,0
1970,0,23.6390588991,108.4146609181,1992,5,12,1
1971,0,51.7000763677,145.8080926118,2009,11,25,0
1972,0,4.862001976,93.5846389295,1999,2,1,0
1973,0,38.3218296943,126.1530048028,2003,6,4,1
1974,0,50.039904993,111.291866675,1996,2,25,1
1975,0,28.6748370342,176.7850281042,1997,8,18,0
1976,0,9.8188328091,170.0689059589,2004,1,9,0
1977,0,9.6940217726,150.9449133882,1999,9,10,0
1978,0,48.1785712531,162.3870490096,2006,2,8,0
1979,0,33.5168325948,105.884257243,2007,5,7,1
1980,0,49.6960765589,173.5966168251,1996,8,22,0
1981,0,47.0462701377,92.5557484129,2007,10,12,1
1982,0,59.6342062997,127.329528043,2010,9,8,1
1983,0,51.2511206511,142.0283451467,1992,12,22,0
1984,0,52.1834203368,160.0105793215,2002,8,9,0
1985,0,13.3352944208,124.9813940073,2003,9,24,0
1986,0,25.9219477884,95.3308939165,1993,9,30,1
1987,0,4.1898934823,137.0750154415,1992,11,5,0
1988,0,9.5493856911,96.6983651044,2007,2,2,0
1989,0,42.8563828021,163.4287950187,2008,4,14,0
1990,0,55.53296878,127.8629069519,2005,4,3,1
1991,0,46.6105853906,162.3714152724,2010,10,11,0
1992,0,8.4467996377,116.3081345405,1996,5,26,0
1993,0,11.2663830584,116.4742618706,1994,9,13,0
1994,0,23.5738246422,168.2388969837,1991,3,22,0
1995,0,25.7134602964,154.4054487278,2000,11,26,0
1996,0,33.3668170497,96.7828660877,2009,11,11,1
1997,0,20.9304843843,144.1092472407,1995,9,1,0
1998,0,40.1786198001,105.8436872601,2010,10,29,1
1999,0,31.2321852241,91.3070360105,2010,3,6,1
2000,0,28.1774223503,103.7591950293,2009,12,29,1
2001,0,56.2747873971,93.2400262635,2005,6,2,1
2002,0,59.7185607394,116.2987496587,2000,8,24,1
2003,0,20.8725534193,163.9193992736,2001,10,13,0
2004,0,19.8310306901,154.4079290377,2000,10,22,0
2005,0,55.7415852277,99.1366926092,1991,8,14,1
2006,0,41.1626675259,155.4558729823,1994,2,28,0
2007,0,4.9899296276,156.0634853574,1997,4,23,0
2008,0,26.8155643484,179.7210830357,2009,8,15,0
2009,0,18.7367869355,92.2267021984,2010,4,12,0
2010,0,42.734417743,148.6268955935,1999,1,13,0
2011,0,28.1213359348,164.8037143238,2005,4,23,0
2012,0,29.58717776,108.0352764297,1999,5,27,1
2013,0,49.0780678438,109.7486567125,1999,1,25,1
2014,0,3.513437896,92.1021650964,2004,4,25,0
2015,0,48.2914584037,119.2396490998,1994,4,10,1
2016,0,50.4188162461,138.5583081236,2010,5,25,1
2017,0,12.9173240718,101.5722909244,2008,3,11,1
2018,0,27.1117741428,168.5336795915,2007,2,13,0
2019,0,25.1483301725,126.8018850591,2000,1,25,0
2020,0,17.9799990635,110.6279425579,2000,12,4,0
2021,0,42.4853916932,97.913901431,2001,12,8,1
2022,0,43.3028531447,121.0842686333,2001,5,19,1
2023,0,41.9465469103,163.1146447873,1998,9,20,0
2024,0,38.8725848403,91.8734651199,1997,12,28,1
2025,0,25.935401204,157.0738000679,2010,5,8,0
2026,0,23.3853222616,177.7511385223,1997,6,22,0
2027,0,22.692378494,121.9648580742,1999,12,13,0
2028,0,12.1929273941,177.6606984157,2001,3,8,0
2029,0,14.4793031691,150.5931530753,2007,12,22,0
2030,0,19.474390992,129.461127785,2005,1,17,0
2031,0,35.1371648675,177.8626514459,2000,6,21,0
2032,0,36.655111732,157.8079320956,1992,4,11,0
2033,0,0.1564933453,142.5832382846,1992,8,3,0
2034,0,10.5836204812,134.2657614383,1991,12,13,0
2035,0,53.4572592052,179.7661121283,2003,4,12,0
2036,0,19.0137225017,164.1946810065,2010,4,13,0
2037,0,23.9610005356,174.7844123212,2002,2,14,0
2038,0,40.5080884416,118.5133742262,1996,12,29,1
2039,0,5.0865733344,156.5716342558,1999,4,1,0
2040,0,24.6733881813,148.3835354168,2004,11,26,0
2041,0,0.916523044,92.4599984963,2008,8,8,0
2042,0,20.8343404345,103.8300741836,2009,1,13,1
2043,0,25.9157762071,129.9756369973,1998,5,16,0
2044,0,34.8346566176,113.0969017698,2009,9,25,1
2045,0,28.5730488924,142.3237036332,2004,4,16,0
2046,0,6.7324328609,99.8868350149,1995,3,25,1
2047,0,0.6463130331,105.7262874744,2002,2,6,0
2048,0,12.2890350921,145.4619141854,2004,1,18,0
2049,0,34.7665474657,148.4102098597,1995,2,25,0
2050,0,43.2824237086,162.1137306117,1997,9,17,0
2051,0,0.5276419641,94.5918316324,2005,1,3,0
2052,0,13.7383387936,108.1035776669,1994,12,20,1
2053,0,59.8900000239,153.5627890122,1994,11,8,1
2054,0,38.4061551047,167.1287588147,1994,1,30,0
2055,0,23.6796228401,124.9465833977,2006,4,22,0
2056,0,40.8109256113,147.2043103329,1991,6,30,0
2057,0,50.614633318,100.9754404519,2003,1,5,1
2058,0,40.4502161779,122.8541898401,2002,3,25,1
2059,0,1.8245102372,114.3357234006,1995,5,10,1
2060,0,16.1505226046,158.5937819537,2007,7,10,0
2061,0,44.0735400002,135.9708219487,2009,6,15,0
2062,0,43.7316887453,108.2158100093,2010,3,19,1
2063,0,10.1423519338,162.0193066914,2005,1,2,0
2064,0,26.1702076206,176.7874957155,1992,5,3,0
2065,0,52.784318151,115.5050331121,2008,11,30,1
2066,0,40.9234751528,128.9311547787,1994,6,15,1
2067,0,34.7662670771,119.4300392945,2006,7,20,0
2068,0,56.4514290635,154.8975828267,2010,9,7,0
2069,0,4.848817368,103.6643605842,1991,5,19,0
2070,0,48.0749742128,158.2607694017,2002,1,27,0
2071,0,43.0960140796,132.3472074838,1997,10,18,0
2072,0,4.3547903001,156.4295164263,1993,3,3,0
2073,0,44.6617508261,106.200255747,2006,11,12,1
2074,0,9.7629709309,91.1858410039,2000,7,16,0
2075,0,29.433577247,95.0504037319,1997,3,28,1
2076,0,58.178463704,146.7923998903,2000,8,5,0
2077,0,26.6901609348,146.3442053623,1996,5,25,0
2078,0,27.3709239671,96.5715138428,1996,4,6,1
2079,0,11.835102411,163.9678322361,1997,11,18,0
2080,0,14.1602485813,112.6859038859,2003,6,6,0
2081,0,9.4407730177,164.3777490431,2007,9,29,0
2082,0,7.4640916334,152.4697781517,2007,11,17,0
2083,0,43.882005061,164.3807209306,1991,1,21,0
2084,0,23.8551312033,119.4844259229,2003,3,17,0
2085,0,32.067170958,160.7766580302,1991,9,9,0
2086,0,40.7961814944,118.0122841895,2010,6,10,1
2087,0,32.1980375983,173.9030319429,2002,2,28,0
2088,0,50.1378273871,107.1917840769,1993,9,18,1
2089,0,21.2588372687,95.4038793175,1992,12,26,1
2090,0,55.4576107487,119.1761767818,1994,4,20,1
2091,0,18.7475846987,98.4711290128,1994,3,10,1
2092,0,59.6537037939,96.4382522064,1993,5,4,1
2093,0,58.2460767869,147.3275309312,2002,4,1,0
2094,0,24.9091072893,91.3409631047,1992,1,7,1
2095,0,50.1286437269,130.9274440329,1999,5,17,1
2096,0,40.5546517856,99.6171523305,2001,6,3,1
2097,0,8.1157182343,155.8627672121,2006,1,1,0
2098,0,58.7094203755,123.6479106615,2002,1,22,1
2099,0,39.3713867432,152.9089170182,2001,12,24,0
2100,0,36.4540268714,146.1337329028,2009,4,13,0
2101,0,43.7140295701,103.8990514213,1995,7,2,1
2102,0,47.0331333065,155.7607549871,2010,5,26,0
2103,0,30.0851738127,148.8505838206,1995,11,28,0
2104,0,11.0866980208,153.7032240699,1995,6,13,0
2105,0,16.6717548575,132.5597867137,1998,6,16,0
2106,0,29.3730850937,110.8013184532,1996,10,3,1
2107,0,48.1487931032,100.6244173902,2004,8,24,1
2108,0,19.5222351188,119.1615149891,1993,2,8,0
2109,0,31.4104800811,92.9910798627,1994,6,9,1
2110,0,36.7861139355,100.0523312716,1991,11,24,0
2111,0,46.1640912434,101.218968539,2007,4,13,1
2112,0,13.457593862,90.3146598092,2007,4,20,0
2113,0,53.351278645,127.4792568502,2004,4,28,1
2114,0,34.3996597873,170.6554984488,1997,9,11,0
2115,0,7.1489740675,153.2230200176,1997,11,21,0
2116,0,39.4882719638,168.6991055449,1996,2,11,0
2117,0,41.5852942737,147.0939842029,1991,8,25,0
2118,0,19.7411604552,109.5579953212,2001,7,3,1
2119,0,44.8617767869,126.9968066993,1991,11,30,1
2120,0,13.8049806934,125.6967756129,2007,9,14,0
